Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status
Person_580,849221677668,ABCDE1629F,5,18309,Yes,0,131194,Self-Employed,28,Own,45276,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_813,897810895356,ABCDE2311F,2,21869,No,0,145483,Self-Employed,33,None,107546,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_24,296546410962,ABCDE9830F,0,34762,No,0,178511,Employed,43,Own,249229,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_289,304648216748,ABCDE7918F,5,50750,No,0,42437,Self-Employed,36,Rent,26503,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_573,448871880387,ABCDE8460F,1,23576,No,1,161484,Self-Employed,50,None,323050,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_330,412875969359,ABCDE1378F,2,44305,Yes,1,138473,Unemployed,20,Own,105249,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_936,131192031599,ABCDE2157F,0,85093,No,1,277081,Self-Employed,37,Rent,198368,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_141,231376624014,ABCDE9202F,4,94455,Yes,2,114516,Self-Employed,40,Own,77418,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_761,294518636604,ABCDE6322F,1,22688,No,0,246963,Unemployed,72,None,318271,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_845,974545114399,ABCDE5693F,0,72343,No,1,168894,Unemployed,49,Rent,280841,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_714,792401199803,ABCDE3387F,0,81067,Yes,1,75751,Employed,23,Own,54759,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_353,280194986381,ABCDE2034F,4,19238,No,2,249617,Employed,43,None,165416,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_475,197596169236,ABCDE3034F,5,91334,Yes,2,292172,Self-Employed,47,None,341992,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_662,527759211527,ABCDE1701F,5,42821,Yes,0,77470,Self-Employed,62,Own,102310,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_246,110688025868,ABCDE6785F,0,41937,Yes,1,62279,Unemployed,65,Own,60868,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_612,901883688413,ABCDE9031F,5,56961,No,1,289532,Employed,67,Rent,355767,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_797,167628587807,ABCDE1811F,2,33799,No,0,291062,Self-Employed,58,Own,345047,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_909,105962568018,ABCDE9578F,0,13858,Yes,2,288849,Employed,50,None,208028,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_968,831576523868,ABCDE7646F,1,34358,Yes,1,286841,Unemployed,23,None,136074,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_422,911649096479,ABCDE5458F,3,57050,No,2,193892,Self-Employed,56,Rent,329761,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_913,236691668931,ABCDE7459F,1,99794,No,1,102042,Self-Employed,58,None,108175,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_661,630994583821,ABCDE5402F,3,61783,Yes,1,99099,Self-Employed,56,None,133206,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_569,598148082179,ABCDE7647F,5,65791,Yes,2,53296,Self-Employed,27,Own,20507,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_857,569995316787,ABCDE2391F,3,29548,No,0,184043,Employed,75,Rent,286757,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_124,390288489836,ABCDE9575F,4,89814,No,1,79473,Self-Employed,64,None,33457,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_445,409374235320,ABCDE9189F,0,97758,Yes,1,55340,Unemployed,58,Own,68003,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_870,564069090433,ABCDE7680F,1,89642,No,2,259248,Self-Employed,52,Rent,211781,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_288,848911865937,ABCDE3220F,5,58141,Yes,1,29940,Unemployed,46,Rent,131372,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_196,728844061880,ABCDE3362F,5,33861,No,2,205142,Employed,18,Own,236481,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_226,880488853870,ABCDE9378F,3,82427,No,0,106483,Self-Employed,41,Rent,43243,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_115,474551664333,ABCDE4394F,4,28455,No,0,295649,Unemployed,55,Rent,370517,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_458,965329863463,ABCDE3033F,0,51729,Yes,1,283128,Unemployed,54,Rent,323354,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_398,375441965199,ABCDE5776F,5,90816,No,2,146326,Employed,42,Own,78385,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_305,345587824641,ABCDE4808F,3,6011,No,0,117641,Employed,40,None,105160,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_920,397908070558,ABCDE4599F,3,59770,No,0,44916,Unemployed,65,None,138563,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_266,326073684046,ABCDE3903F,1,7265,No,2,25840,Employed,62,None,43959,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_237,629715437619,ABCDE5735F,2,63404,Yes,2,36009,Self-Employed,64,Own,148409,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_524,328014114804,ABCDE6182F,4,65951,Yes,2,264689,Employed,72,Rent,306456,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_493,566325639844,ABCDE7602F,4,51656,No,1,151515,Self-Employed,32,None,215464,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_712,478754746705,ABCDE9232F,0,27988,No,0,142633,Self-Employed,44,None,25274,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_739,614576859434,ABCDE2661F,2,42801,No,0,254232,Unemployed,55,None,119148,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_210,827341831099,ABCDE6945F,1,30221,Yes,2,153139,Employed,23,None,184575,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_104,286656139905,ABCDE5365F,5,48184,Yes,1,261312,Self-Employed,58,Rent,317354,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_527,266393632710,ABCDE7915F,4,52602,Yes,2,232841,Self-Employed,28,None,342678,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_548,784862914309,ABCDE3974F,4,41653,No,2,157081,Unemployed,19,Own,267730,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_870,984096291677,ABCDE6156F,4,28477,No,2,189069,Self-Employed,25,None,371077,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_854,814399315874,ABCDE9802F,1,33347,Yes,2,46257,Self-Employed,20,Own,104744,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_180,235375291110,ABCDE9596F,1,67120,Yes,2,204756,Employed,44,Rent,297924,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_502,391844141176,ABCDE2255F,5,60244,No,1,119638,Unemployed,25,Own,134196,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_294,897378657578,ABCDE6536F,4,93105,Yes,1,200189,Self-Employed,38,None,329611,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_655,826836896302,ABCDE1433F,1,71012,No,1,294051,Employed,75,Rent,364653,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_548,777346131350,ABCDE7853F,4,28542,No,2,38963,Employed,36,None,95723,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_290,140207918199,ABCDE1963F,2,22497,No,1,85163,Unemployed,46,Rent,94477,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_501,316027527676,ABCDE5821F,4,39119,No,0,33682,Employed,18,Own,66255,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_889,646548716687,ABCDE6615F,4,67683,Yes,2,238816,Self-Employed,29,None,203961,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_347,487006524861,ABCDE5769F,4,51304,No,2,173987,Employed,49,None,221297,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_587,875694586157,ABCDE2643F,3,15981,Yes,0,125754,Unemployed,29,None,112597,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_915,408627208061,ABCDE5352F,1,40530,No,0,193470,Unemployed,59,Own,332988,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_601,281893496364,ABCDE4504F,0,93222,No,2,277772,Self-Employed,33,Own,167871,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_350,223638269152,ABCDE4485F,2,10661,No,1,194590,Employed,28,Own,161130,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_965,374014851838,ABCDE5647F,2,49006,Yes,0,100075,Employed,56,Rent,97700,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_399,822521880743,ABCDE7344F,3,13210,Yes,0,190930,Unemployed,67,None,325748,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_124,427850546985,ABCDE2856F,1,81285,Yes,0,195691,Self-Employed,70,Own,345078,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_630,179200725423,ABCDE9386F,2,7756,No,1,234755,Employed,50,None,151765,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_14,796509674481,ABCDE1176F,4,22480,No,1,168016,Unemployed,38,Own,308976,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_466,807761366481,ABCDE7959F,3,32708,Yes,1,95775,Employed,48,Rent,100200,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_147,360404590100,ABCDE6642F,2,33907,Yes,1,195292,Self-Employed,22,Rent,396298,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_245,224113454854,ABCDE9387F,0,87893,No,0,167386,Unemployed,55,Own,281791,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_113,279341661367,ABCDE1851F,0,60095,No,0,111556,Unemployed,37,Rent,55608,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_727,911382200751,ABCDE7220F,5,59255,No,0,72072,Self-Employed,63,Rent,129738,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_310,313999591744,ABCDE1586F,2,35918,No,2,97241,Employed,49,Own,140881,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_52,116807763306,ABCDE9522F,1,19029,No,1,166123,Unemployed,36,Own,154741,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_935,800975338267,ABCDE3571F,5,36763,No,1,135176,Self-Employed,74,Rent,131659,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_845,773382995460,ABCDE5968F,1,84209,No,0,257856,Employed,36,Rent,315075,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_716,869672393303,ABCDE3517F,1,33886,No,2,239181,Employed,55,Rent,183567,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_213,678333427928,ABCDE8015F,5,90101,No,1,151712,Self-Employed,21,Own,308652,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_70,690628635270,ABCDE5409F,3,21760,No,2,198089,Employed,73,Own,317654,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_60,894903027147,ABCDE5339F,3,27287,Yes,2,97237,Self-Employed,51,None,21060,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_946,562688899558,ABCDE4029F,2,80065,Yes,1,234193,Self-Employed,68,Own,345578,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_588,646629676718,ABCDE3651F,2,16503,Yes,2,84186,Employed,26,Rent,123496,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_437,549496951235,ABCDE1562F,3,91984,Yes,1,76281,Employed,32,Own,131682,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_263,884790339398,ABCDE7274F,5,62407,Yes,0,41237,Employed,25,None,72422,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_5,869491208045,ABCDE2136F,3,20464,Yes,0,157338,Employed,60,Own,355839,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_35,730884346410,ABCDE1177F,0,45029,No,1,80915,Self-Employed,65,Own,111934,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_158,625972236124,ABCDE6300F,4,17177,Yes,0,195128,Employed,53,None,378568,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_131,833133197572,ABCDE3882F,4,5759,No,2,124974,Unemployed,43,None,125478,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_39,978295535051,ABCDE3518F,3,65755,Yes,0,189453,Self-Employed,64,Rent,195038,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_706,237203964423,ABCDE9406F,0,61697,Yes,2,104000,Employed,43,Rent,49499,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_218,279356332250,ABCDE5094F,5,12586,No,1,181139,Self-Employed,55,None,117178,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_509,517344985594,ABCDE3192F,3,9393,Yes,2,196737,Self-Employed,37,Own,170690,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_625,447002579669,ABCDE2367F,3,84934,Yes,1,76918,Self-Employed,66,Rent,42092,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_291,792827325105,ABCDE4665F,3,14395,No,2,131674,Self-Employed,35,Own,22048,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_138,837928816958,ABCDE8672F,0,50385,Yes,2,209142,Self-Employed,54,None,246467,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_776,410740986429,ABCDE7637F,5,14198,No,1,282007,Employed,29,Rent,379328,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_420,569312673908,ABCDE7503F,2,69538,Yes,2,191841,Unemployed,32,Rent,130033,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_164,131319641256,ABCDE2528F,5,69869,No,0,33205,Employed,45,Rent,30155,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_770,927372520993,ABCDE6759F,2,84039,No,1,58599,Employed,56,None,59553,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_458,587029875383,ABCDE3937F,4,78800,Yes,2,229338,Unemployed,70,Rent,155837,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_781,612242015674,ABCDE3917F,1,60829,No,2,72997,Self-Employed,38,Rent,24465,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_613,494909281840,ABCDE2548F,3,67723,Yes,0,137587,Self-Employed,29,None,71367,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_762,693955198256,ABCDE7198F,4,65825,Yes,2,124658,Self-Employed,75,None,89144,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_616,770242210274,ABCDE8795F,0,47925,No,0,69795,Employed,21,Own,135562,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_731,384996084573,ABCDE8440F,5,98616,No,2,182580,Employed,56,None,129426,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_312,139980526043,ABCDE2995F,4,23207,No,2,291960,Unemployed,30,Own,358394,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_1000,231314055917,ABCDE9991F,4,97407,No,2,122664,Employed,24,None,80831,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_606,551062951973,ABCDE9927F,3,37052,Yes,1,222025,Self-Employed,26,None,347514,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_24,197912502108,ABCDE6196F,5,14534,Yes,1,114409,Self-Employed,41,None,47509,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_945,586805099986,ABCDE7989F,2,54057,No,0,239609,Unemployed,18,Own,187857,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_288,413552518711,ABCDE6649F,0,91814,No,1,166755,Unemployed,45,Rent,390748,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_801,747987789812,ABCDE9365F,2,38364,Yes,2,69775,Unemployed,38,Own,114413,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_342,574207293733,ABCDE2319F,1,22588,Yes,0,204758,Self-Employed,64,None,279393,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_982,275574265834,ABCDE4331F,2,57135,Yes,1,253495,Employed,58,Own,392412,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_177,812712124377,ABCDE9482F,2,18100,No,0,156806,Unemployed,32,Rent,154542,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_857,938878910191,ABCDE9054F,5,11755,Yes,2,156469,Self-Employed,48,None,103512,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_505,943995296802,ABCDE3879F,5,48726,No,0,83026,Unemployed,24,Rent,147451,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_741,736512872390,ABCDE9677F,3,41189,Yes,2,88138,Self-Employed,27,Own,122319,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_236,792684662910,ABCDE2033F,5,43190,No,0,50781,Employed,40,None,137303,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_869,360026508039,ABCDE2480F,3,30152,No,0,245838,Self-Employed,72,Own,372784,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_406,643918164692,ABCDE4398F,2,61127,Yes,0,161264,Employed,52,Rent,206259,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_950,683930445203,ABCDE4903F,5,37414,Yes,0,164981,Self-Employed,43,None,194594,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_223,546727067118,ABCDE6812F,2,33296,No,2,281820,Employed,37,Own,149251,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_687,596606425471,ABCDE2714F,4,87871,No,1,232556,Self-Employed,74,Rent,165122,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_136,433707872380,ABCDE2418F,3,33852,Yes,0,105033,Employed,24,None,136837,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
